month,day,hour,doy,neutron_fluxAVE,neutron_fluxSTD,neutron_fluxQC
 1,30, 9, 30,-9999,9999,3
 1,30,10, 30,-9999,9999,3
 1,30,11, 30,-9999,9999,3
 1,30,12, 30,-9999,9999,3
 1,30,13, 30,-9999,9999,3
 1,30,14, 30,-9999,9999,3
 1,30,15, 30,-9999,9999,3
 1,30,16, 30,-9999,9999,3
 1,30,17, 30,-9999,9999,3
 1,30,18, 30,-9999,9999,3
 1,30,19, 30,-9999,9999,3
 1,30,20, 30,-9999,9999,3
 1,30,21, 30,-9999,9999,3
 1,30,22, 30,-9999,9999,3
 1,30,23, 30,-9999,9999,3
 1,31, 0, 31,-9999,9999,3
 1,31, 1, 31,-9999,9999,3
 1,31, 2, 31,-9999,9999,3
 1,31, 3, 31,-9999,9999,3
 1,31, 4, 31,-9999,9999,3
 1,31, 5, 31,-9999,9999,3
 1,31, 6, 31,-9999,9999,3
 1,31, 7, 31,-9999,9999,3
 1,31, 8, 31,-9999,9999,3
 1,31, 9, 31,-9999,9999,3
 1,31,10, 31,-9999,9999,3
 1,31,11, 31,-9999,9999,3
 1,31,12, 31,-9999,9999,3
 1,31,13, 31,-9999,9999,3
 1,31,14, 31,-9999,9999,3
 1,31,15, 31,-9999,9999,3
 1,31,16, 31,-9999,9999,3
 1,31,17, 31,-9999,9999,3
 1,31,18, 31,-9999,9999,3
 1,31,19, 31,-9999,9999,3
 1,31,20, 31,-9999,9999,3
 1,31,21, 31,-9999,9999,3
 1,31,22, 31,-9999,9999,3
 1,31,23, 31,-9999,9999,3
 2, 1, 0, 32,-9999,9999,3
 2, 1, 1, 32,-9999,9999,3
 2, 1, 2, 32,-9999,9999,3
 2, 1, 3, 32,-9999,9999,3
 2, 1, 4, 32,-9999,9999,3
 2, 1, 5, 32,-9999,9999,3
 2, 1, 6, 32,-9999,9999,3
 2, 1, 7, 32,-9999,9999,3
 2, 1, 8, 32,-9999,9999,3
 2, 1, 9, 32,-9999,9999,3
 2, 1,10, 32,-9999,9999,3
 2, 1,11, 32,-9999,9999,3
 2, 1,12, 32,-9999,9999,3
 2, 1,13, 32,-9999,9999,3
 2, 1,14, 32,-9999,9999,3
 2, 1,15, 32,-9999,9999,3
 2, 1,16, 32,-9999,9999,3
 2, 1,17, 32,-9999,9999,3
 2, 1,18, 32,-9999,9999,3
 2, 1,19, 32,-9999,9999,3
 2, 1,20, 32,-9999,9999,3
 2, 1,21, 32,-9999,9999,3
 2, 1,22, 32,-9999,9999,3
 2, 1,23, 32,-9999,9999,3
 2, 2, 0, 33,-9999,9999,3
 2, 2, 1, 33,-9999,9999,3
 2, 2, 2, 33,-9999,9999,3
 2, 2, 3, 33,-9999,9999,3
 2, 2, 4, 33,-9999,9999,3
 2, 2, 5, 33,-9999,9999,3
 2, 2, 6, 33,-9999,9999,3
 2, 2, 7, 33,-9999,9999,3
 2, 2, 8, 33,-9999,9999,3
 2, 2, 9, 33,-9999,9999,3
 2, 2,10, 33,-9999,9999,3
 2, 2,11, 33,-9999,9999,3
 2, 2,12, 33,-9999,9999,3
 2, 2,13, 33,-9999,9999,3
 2, 2,14, 33,-9999,9999,3
 2, 2,15, 33,-9999,9999,3
 2, 2,16, 33,-9999,9999,3
 2, 2,17, 33,-9999,9999,3
 2, 2,18, 33,-9999,9999,3
 2, 2,19, 33,-9999,9999,3
 2, 2,20, 33,-9999,9999,3
 2, 2,21, 33,-9999,9999,3
 2, 2,22, 33,-9999,9999,3
 2, 2,23, 33,-9999,9999,3
 2, 3, 0, 34,-9999,9999,3
 2, 3, 1, 34,-9999,9999,3
 2, 3, 2, 34,-9999,9999,3
 2, 3, 3, 34,-9999,9999,3
 2, 3, 4, 34,-9999,9999,3
 2, 3, 5, 34,-9999,9999,3
 2, 3, 6, 34,-9999,9999,3
 2, 3, 7, 34,-9999,9999,3
 2, 3, 8, 34,-9999,9999,3
 2, 3, 9, 34,-9999,9999,3
 2, 3,10, 34,-9999,9999,3
 2, 3,11, 34,-9999,9999,3
 2, 3,12, 34,-9999,9999,3
 2, 3,13, 34,-9999,9999,3
 2, 3,14, 34,-9999,9999,3
 2, 3,15, 34,-9999,9999,3
 2, 3,16, 34,-9999,9999,3
 2, 3,17, 34,-9999,9999,3
 2, 3,18, 34,-9999,9999,3
 2, 3,19, 34,-9999,9999,3
 2, 3,20, 34,-9999,9999,3
 2, 3,21, 34,-9999,9999,3
 2, 3,22, 34,-9999,9999,3
 2, 3,23, 34,-9999,9999,3
 2, 4, 0, 35,-9999,9999,3
 2, 4, 1, 35,-9999,9999,3
 2, 4, 2, 35,-9999,9999,3
 2, 4, 3, 35,-9999,9999,3
 2, 4, 4, 35,-9999,9999,3
 2, 4, 5, 35,-9999,9999,3
 2, 4, 6, 35,-9999,9999,3
 2, 4, 7, 35,-9999,9999,3
 2, 4, 8, 35,-9999,9999,3
 2, 4, 9, 35,-9999,9999,3
 2, 4,10, 35,-9999,9999,3
 2, 4,11, 35,-9999,9999,3
 2, 4,12, 35,-9999,9999,3
 2, 4,13, 35,-9999,9999,3
 2, 4,14, 35,-9999,9999,3
 2, 4,15, 35,-9999,9999,3
 2, 4,16, 35,-9999,9999,3
 2, 4,17, 35,-9999,9999,3
 2, 4,18, 35,-9999,9999,3
 2, 4,19, 35,-9999,9999,3
 2, 4,20, 35,-9999,9999,3
 2, 4,21, 35,-9999,9999,3
 2, 4,22, 35,-9999,9999,3
 2, 4,23, 35,-9999,9999,3
 2, 5, 0, 36,-9999,9999,3
 2, 5, 1, 36,-9999,9999,3
 2, 5, 2, 36,-9999,9999,3
 2, 5, 3, 36,-9999,9999,3
 2, 5, 4, 36,-9999,9999,3
 2, 5, 5, 36,-9999,9999,3
 2, 5, 6, 36,-9999,9999,3
 2, 5, 7, 36,-9999,9999,3
 2, 5, 8, 36,-9999,9999,3
 2, 5, 9, 36,-9999,9999,3
 2, 5,10, 36,-9999,9999,3
 2, 5,11, 36,-9999,9999,3
 2, 5,12, 36,-9999,9999,3
 2, 5,13, 36,-9999,9999,3
 2, 5,14, 36,-9999,9999,3
 2, 5,15, 36,-9999,9999,3
 2, 5,16, 36,-9999,9999,3
 2, 5,17, 36,-9999,9999,3
 2, 5,18, 36,-9999,9999,3
 2, 5,19, 36,-9999,9999,3
 2, 5,20, 36,-9999,9999,3
 2, 5,21, 36,-9999,9999,3
 2, 5,22, 36,-9999,9999,3
 2, 5,23, 36,-9999,9999,3
 2, 6, 0, 37,-9999,9999,3
 2, 6, 1, 37,-9999,9999,3
 2, 6, 2, 37,-9999,9999,3
 2, 6, 3, 37,-9999,9999,3
 2, 6, 4, 37,-9999,9999,3
 2, 6, 5, 37,-9999,9999,3
 2, 6, 6, 37,-9999,9999,3
 2, 6, 7, 37,-9999,9999,3
 2, 6, 8, 37,-9999,9999,3
 2, 6, 9, 37,-9999,9999,3
 2, 6,10, 37,-9999,9999,3
 2, 6,11, 37,-9999,9999,3
 2, 6,12, 37,-9999,9999,3
 2, 6,13, 37,-9999,9999,3
 2, 6,14, 37,-9999,9999,3
 2, 6,15, 37,-9999,9999,3
 2, 6,16, 37,-9999,9999,3
 2, 6,17, 37,-9999,9999,3
 2, 6,18, 37,-9999,9999,3
 2, 6,19, 37,-9999,9999,3
 2, 6,20, 37,-9999,9999,3
 2, 6,21, 37,-9999,9999,3
 2, 6,22, 37,-9999,9999,3
 2, 6,23, 37,-9999,9999,3
 2, 7, 0, 38,-9999,9999,3
 2, 7, 1, 38,-9999,9999,3
 2, 7, 2, 38,-9999,9999,3
 2, 7, 3, 38,-9999,9999,3
 2, 7, 4, 38,-9999,9999,3
 2, 7, 5, 38,-9999,9999,3
 2, 7, 6, 38,-9999,9999,3
 2, 7, 7, 38,-9999,9999,3
 2, 7, 8, 38,-9999,9999,3
 2, 7, 9, 38,-9999,9999,3
 2, 7,10, 38,-9999,9999,3
 2, 7,11, 38,-9999,9999,3
 2, 7,12, 38,-9999,9999,3
 2, 7,13, 38,-9999,9999,3
 2, 7,14, 38,-9999,9999,3
 2, 7,15, 38,-9999,9999,3
 2, 7,16, 38,-9999,9999,3
 2, 7,17, 38,-9999,9999,3
 2, 7,18, 38,-9999,9999,3
 2, 7,19, 38,-9999,9999,3
 2, 7,20, 38,-9999,9999,3
 2, 7,21, 38,-9999,9999,3
 2, 7,22, 38,-9999,9999,3
 2, 7,23, 38,-9999,9999,3
 2, 8, 0, 39,-9999,9999,3
 2, 8, 1, 39,-9999,9999,3
 2, 8, 2, 39,-9999,9999,3
 2, 8, 3, 39,-9999,9999,3
 2, 8, 4, 39,-9999,9999,3
 2, 8, 5, 39,-9999,9999,3
 2, 8, 6, 39,-9999,9999,3
 2, 8, 7, 39,-9999,9999,3
 2, 8, 8, 39,-9999,9999,3
 2, 8, 9, 39,-9999,9999,3
 2, 8,10, 39,-9999,9999,3
 2, 8,11, 39,-9999,9999,3
 2, 8,12, 39,-9999,9999,3
 2, 8,13, 39,-9999,9999,3
 2, 8,14, 39,-9999,9999,3
 2, 8,15, 39,-9999,9999,3
 2, 8,16, 39,-9999,9999,3
 2, 8,17, 39,-9999,9999,3
 2, 8,18, 39,-9999,9999,3
 2, 8,19, 39,-9999,9999,3
 2, 8,20, 39,-9999,9999,3
 2, 8,21, 39,-9999,9999,3
 2, 8,22, 39,-9999,9999,3
 2, 8,23, 39,-9999,9999,3
 2, 9, 0, 40,-9999,9999,3
 2, 9, 1, 40,-9999,9999,3
 2, 9, 2, 40,-9999,9999,3
 2, 9, 3, 40,-9999,9999,3
 2, 9, 4, 40,-9999,9999,3
 2, 9, 5, 40,-9999,9999,3
 2, 9, 6, 40,-9999,9999,3
 2, 9, 7, 40,-9999,9999,3
 2, 9, 8, 40,-9999,9999,3
 2, 9, 9, 40,-9999,9999,3
 2, 9,10, 40,-9999,9999,3
 2, 9,11, 40,-9999,9999,3
 2, 9,12, 40,-9999,9999,3
 2, 9,13, 40,-9999,9999,3
 2, 9,14, 40,-9999,9999,3
 2, 9,15, 40,-9999,9999,3
 2, 9,16, 40,-9999,9999,3
 2, 9,17, 40,-9999,9999,3
 2, 9,18, 40,-9999,9999,3
 2, 9,19, 40,-9999,9999,3
 2, 9,20, 40,-9999,9999,3
 2, 9,21, 40,-9999,9999,3
 2, 9,22, 40,-9999,9999,3
 2, 9,23, 40,-9999,9999,3
 2,10, 0, 41,-9999,9999,3
 2,10, 1, 41,-9999,9999,3
 2,10, 2, 41,-9999,9999,3
 2,10, 3, 41,-9999,9999,3
 2,10, 4, 41,-9999,9999,3
 2,10, 5, 41,-9999,9999,3
 2,10, 6, 41,-9999,9999,3
 2,10, 7, 41,-9999,9999,3
 2,10, 8, 41,-9999,9999,3
 2,10, 9, 41,-9999,9999,3
 2,10,10, 41,-9999,9999,3
 2,10,11, 41,-9999,9999,3
 2,10,12, 41,-9999,9999,3
 2,10,13, 41,-9999,9999,3
 2,10,14, 41,-9999,9999,3
 2,10,15, 41,-9999,9999,3
 2,10,16, 41,-9999,9999,3
 2,10,17, 41,-9999,9999,3
 2,10,18, 41,-9999,9999,3
 2,10,19, 41,-9999,9999,3
 2,10,20, 41,-9999,9999,3
 2,10,21, 41,-9999,9999,3
 2,10,22, 41,-9999,9999,3
 2,10,23, 41,-9999,9999,3
 2,11, 0, 42,-9999,9999,3
 2,11, 1, 42,-9999,9999,3
 2,11, 2, 42,-9999,9999,3
 2,11, 3, 42,-9999,9999,3
 2,11, 4, 42,-9999,9999,3
 2,11, 5, 42,-9999,9999,3
 2,11, 6, 42,-9999,9999,3
 2,11, 7, 42,-9999,9999,3
 2,11, 8, 42,-9999,9999,3
 2,11, 9, 42,-9999,9999,3
 2,11,10, 42,-9999,9999,3
 2,11,11, 42,-9999,9999,3
 2,11,12, 42,-9999,9999,3
 2,11,13, 42,-9999,9999,3
 2,11,14, 42,-9999,9999,3
 2,11,15, 42,-9999,9999,3
 2,11,16, 42,-9999,9999,3
 2,11,17, 42,-9999,9999,3
 2,11,18, 42,-9999,9999,3
 2,11,19, 42,-9999,9999,3
 2,11,20, 42,-9999,9999,3
 2,11,21, 42,-9999,9999,3
 2,11,22, 42,-9999,9999,3
 2,11,23, 42,-9999,9999,3
 2,12, 0, 43,-9999,9999,3
 2,12, 1, 43,-9999,9999,3
 2,12, 2, 43,-9999,9999,3
 2,12, 3, 43,-9999,9999,3
 2,12, 4, 43,-9999,9999,3
 2,12, 5, 43,-9999,9999,3
 2,12, 6, 43,-9999,9999,3
 2,12, 7, 43,-9999,9999,3
 2,12, 8, 43,-9999,9999,3
 2,12, 9, 43,-9999,9999,3
 2,12,10, 43,-9999,9999,3
 2,12,11, 43,-9999,9999,3
 2,12,12, 43,-9999,9999,3
 2,12,13, 43,-9999,9999,3
 2,12,14, 43,-9999,9999,3
 2,12,15, 43,-9999,9999,3
 2,12,16, 43,-9999,9999,3
 2,12,17, 43,-9999,9999,3
 2,12,18, 43,-9999,9999,3
 2,12,19, 43,-9999,9999,3
 2,12,20, 43,-9999,9999,3
 2,12,21, 43,-9999,9999,3
 2,12,22, 43,-9999,9999,3
 2,12,23, 43,-9999,9999,3
 2,13, 0, 44,-9999,9999,3
 2,13, 1, 44,-9999,9999,3
 2,13, 2, 44,-9999,9999,3
 2,13, 3, 44,-9999,9999,3
 2,13, 4, 44,-9999,9999,3
 2,13, 5, 44,-9999,9999,3
 2,13, 6, 44,-9999,9999,3
 2,13, 7, 44,-9999,9999,3
 2,13, 8, 44,-9999,9999,3
 2,13, 9, 44,-9999,9999,3
 2,13,10, 44,-9999,9999,3
 2,13,11, 44,-9999,9999,3
 2,13,12, 44,-9999,9999,3
 2,13,13, 44,-9999,9999,3
 2,13,14, 44,-9999,9999,3
 2,13,15, 44,-9999,9999,3
 2,13,16, 44,-9999,9999,3
 2,13,17, 44,-9999,9999,3
 2,13,18, 44,-9999,9999,3
 2,13,19, 44,-9999,9999,3
 2,13,20, 44,-9999,9999,3
 2,13,21, 44,-9999,9999,3
 2,13,22, 44,-9999,9999,3
 2,13,23, 44,-9999,9999,3
 2,14, 0, 45,-9999,9999,3
 2,14, 1, 45,-9999,9999,3
 2,14, 2, 45,-9999,9999,3
 2,14, 3, 45,-9999,9999,3
 2,14, 4, 45,-9999,9999,3
 2,14, 5, 45,-9999,9999,3
 2,14, 6, 45,-9999,9999,3
 2,14, 7, 45,-9999,9999,3
 2,14, 8, 45,-9999,9999,3
 2,14, 9, 45,-9999,9999,3
 2,14,10, 45,-9999,9999,3
 2,14,11, 45,-9999,9999,3
 2,14,12, 45,-9999,9999,3
 2,14,13, 45,-9999,9999,3
 2,14,14, 45,-9999,9999,3
 2,14,15, 45,-9999,9999,3
 2,14,16, 45,-9999,9999,3
 2,14,17, 45,-9999,9999,3
 2,14,18, 45,-9999,9999,3
 2,14,19, 45,-9999,9999,3
 2,14,20, 45,-9999,9999,3
 2,14,21, 45,-9999,9999,3
 2,14,22, 45,-9999,9999,3
 2,14,23, 45,-9999,9999,3
 2,15, 0, 46,-9999,9999,3
 2,15, 1, 46,-9999,9999,3
 2,15, 2, 46,-9999,9999,3
 2,15, 3, 46,-9999,9999,3
 2,15, 4, 46,-9999,9999,3
 2,15, 5, 46,-9999,9999,3
 2,15, 6, 46,-9999,9999,3
 2,15, 7, 46,-9999,9999,3
 2,15, 8, 46,-9999,9999,3
 2,15, 9, 46,-9999,9999,3
 2,15,10, 46,-9999,9999,3
 2,15,11, 46,-9999,9999,3
 2,15,12, 46,-9999,9999,3
 2,15,13, 46,-9999,9999,3
 2,15,14, 46,-9999,9999,3
 2,15,15, 46,-9999,9999,3
 2,15,16, 46,-9999,9999,3
 2,15,17, 46,-9999,9999,3
 2,15,18, 46,-9999,9999,3
 2,15,19, 46,-9999,9999,3
 2,15,20, 46,-9999,9999,3
 2,15,21, 46,-9999,9999,3
 2,15,22, 46,-9999,9999,3
 2,15,23, 46,-9999,9999,3
 2,16, 0, 47,-9999,9999,3
 2,16, 1, 47,-9999,9999,3
 2,16, 2, 47,-9999,9999,3
 2,16, 3, 47,-9999,9999,3
 2,16, 4, 47,-9999,9999,3
 2,16, 5, 47,-9999,9999,3
 2,16, 6, 47,-9999,9999,3
 2,16, 7, 47,-9999,9999,3
 2,16, 8, 47,-9999,9999,3
 2,16, 9, 47,-9999,9999,3
 2,16,10, 47,-9999,9999,3
 2,16,11, 47,-9999,9999,3
 2,16,12, 47,-9999,9999,3
 2,16,13, 47,-9999,9999,3
 2,16,14, 47,-9999,9999,3
 2,16,15, 47,-9999,9999,3
 2,16,16, 47,-9999,9999,3
 2,16,17, 47,-9999,9999,3
 2,16,18, 47,-9999,9999,3
 2,16,19, 47,-9999,9999,3
 2,16,20, 47,-9999,9999,3
 2,16,21, 47,-9999,9999,3
 2,16,22, 47,-9999,9999,3
 2,16,23, 47,-9999,9999,3
 2,17, 0, 48,-9999,9999,3
 2,17, 1, 48,-9999,9999,3
 2,17, 2, 48,-9999,9999,3
 2,17, 3, 48,-9999,9999,3
 2,17, 4, 48,-9999,9999,3
 2,17, 5, 48,-9999,9999,3
 2,17, 6, 48,-9999,9999,3
 2,17, 7, 48,-9999,9999,3
 2,17, 8, 48,-9999,9999,3
 2,17, 9, 48,-9999,9999,3
 2,17,10, 48,-9999,9999,3
 2,17,11, 48,-9999,9999,3
 2,17,12, 48,-9999,9999,3
 2,17,13, 48,-9999,9999,3
 2,17,14, 48,-9999,9999,3
 2,17,15, 48,-9999,9999,3
 2,17,16, 48,-9999,9999,3
 2,17,17, 48,-9999,9999,3
 2,17,18, 48,-9999,9999,3
 2,17,19, 48,-9999,9999,3
 2,17,20, 48,-9999,9999,3
 2,17,21, 48,-9999,9999,3
 2,17,22, 48,-9999,9999,3
 2,17,23, 48,-9999,9999,3
 2,18, 0, 49,-9999,9999,3
 2,18, 1, 49,-9999,9999,3
 2,18, 2, 49,-9999,9999,3
 2,18, 3, 49,-9999,9999,3
 2,18, 4, 49,-9999,9999,3
 2,18, 5, 49,-9999,9999,3
 2,18, 6, 49,-9999,9999,3
 2,18, 7, 49,-9999,9999,3
 2,18, 8, 49,-9999,9999,3
 2,18, 9, 49,-9999,9999,3
 2,18,10, 49,-9999,9999,3
 2,18,11, 49,-9999,9999,3
 2,18,12, 49,-9999,9999,3
 2,18,13, 49,-9999,9999,3
 2,18,14, 49,-9999,9999,3
 2,18,15, 49,-9999,9999,3
 2,18,16, 49,-9999,9999,3
 2,18,17, 49,-9999,9999,3
 2,18,18, 49,-9999,9999,3
 2,18,19, 49,-9999,9999,3
 2,18,20, 49,-9999,9999,3
 2,18,21, 49,-9999,9999,3
 2,18,22, 49,-9999,9999,3
 2,18,23, 49,-9999,9999,3
 2,19, 0, 50,-9999,9999,3
 2,19, 1, 50,-9999,9999,3
 2,19, 2, 50,-9999,9999,3
 2,19, 3, 50,-9999,9999,3
 2,19, 4, 50,-9999,9999,3
 2,19, 5, 50,-9999,9999,3
 2,19, 6, 50,-9999,9999,3
 2,19, 7, 50,-9999,9999,3
 2,19, 8, 50,-9999,9999,3
 2,19, 9, 50,-9999,9999,3
 2,19,10, 50,-9999,9999,3
 2,19,11, 50,-9999,9999,3
 2,19,12, 50,-9999,9999,3
 2,19,13, 50,-9999,9999,3
 2,19,14, 50,-9999,9999,3
 2,19,15, 50,-9999,9999,3
 2,19,16, 50,-9999,9999,3
 2,19,17, 50,-9999,9999,3
 2,19,18, 50,-9999,9999,3
 2,19,19, 50,-9999,9999,3
 2,19,20, 50,-9999,9999,3
 2,19,21, 50,-9999,9999,3
 2,19,22, 50,-9999,9999,3
 2,19,23, 50,-9999,9999,3
 2,20, 0, 51,-9999,9999,3
 2,20, 1, 51,-9999,9999,3
 2,20, 2, 51,-9999,9999,3
 2,20, 3, 51,-9999,9999,3
 2,20, 4, 51,-9999,9999,3
 2,20, 5, 51,-9999,9999,3
 2,20, 6, 51,-9999,9999,3
 2,20, 7, 51,-9999,9999,3
 2,20, 8, 51,-9999,9999,3
 2,20, 9, 51,-9999,9999,3
 2,20,10, 51,-9999,9999,3
 2,20,11, 51,-9999,9999,3
 2,20,12, 51,-9999,9999,3
 2,20,13, 51,-9999,9999,3
 2,20,14, 51,-9999,9999,3
 2,20,15, 51,-9999,9999,3
 2,20,16, 51,-9999,9999,3
 2,20,17, 51,-9999,9999,3
 2,20,18, 51,-9999,9999,3
 2,20,19, 51,-9999,9999,3
 2,20,20, 51,-9999,9999,3
 2,20,21, 51,-9999,9999,3
 2,20,22, 51,-9999,9999,3
 2,20,23, 51,-9999,9999,3
 2,21, 0, 52,-9999,9999,3
 2,21, 1, 52,-9999,9999,3
 2,21, 2, 52,-9999,9999,3
 2,21, 3, 52,-9999,9999,3
 2,21, 4, 52,-9999,9999,3
 2,21, 5, 52,-9999,9999,3
 2,21, 6, 52,-9999,9999,3
 2,21, 7, 52,-9999,9999,3
 2,21, 8, 52,-9999,9999,3
 2,21, 9, 52,-9999,9999,3
 2,21,10, 52,-9999,9999,3
 2,21,11, 52,-9999,9999,3
 2,21,12, 52,-9999,9999,3
 2,21,13, 52,-9999,9999,3
 2,21,14, 52,-9999,9999,3
 2,21,15, 52,-9999,9999,3
 2,21,16, 52,-9999,9999,3
 2,21,17, 52,-9999,9999,3
 2,21,18, 52,-9999,9999,3
 2,21,19, 52,-9999,9999,3
 2,21,20, 52,-9999,9999,3
 2,21,21, 52,-9999,9999,3
 2,21,22, 52,-9999,9999,3
 2,21,23, 52,-9999,9999,3
 2,22, 0, 53,-9999,9999,3
 2,22, 1, 53,-9999,9999,3
 2,22, 2, 53,-9999,9999,3
 2,22, 3, 53,-9999,9999,3
 2,22, 4, 53,-9999,9999,3
 2,22, 5, 53,-9999,9999,3
 2,22, 6, 53,-9999,9999,3
 2,22, 7, 53,-9999,9999,3
 2,22, 8, 53,-9999,9999,3
 2,22, 9, 53,-9999,9999,3
 2,22,10, 53,-9999,9999,3
 2,22,11, 53,-9999,9999,3
 2,22,12, 53,-9999,9999,3
 2,22,13, 53,-9999,9999,3
 2,22,14, 53,-9999,9999,3
 2,22,15, 53,-9999,9999,3
 2,22,16, 53,-9999,9999,3
 2,22,17, 53,-9999,9999,3
 2,22,18, 53,-9999,9999,3
 2,22,19, 53,-9999,9999,3
 2,22,20, 53,-9999,9999,3
 2,22,21, 53,-9999,9999,3
 2,22,22, 53,-9999,9999,3
 2,22,23, 53,-9999,9999,3
 2,23, 0, 54,-9999,9999,3
 2,23, 1, 54,-9999,9999,3
 2,23, 2, 54,-9999,9999,3
 2,23, 3, 54,-9999,9999,3
 2,23, 4, 54,-9999,9999,3
 2,23, 5, 54,-9999,9999,3
 2,23, 6, 54,-9999,9999,3
 2,23, 7, 54,-9999,9999,3
 2,23, 8, 54,-9999,9999,3
 2,23, 9, 54,-9999,9999,3
 2,23,10, 54,-9999,9999,3
 2,23,11, 54,-9999,9999,3
 2,23,12, 54,-9999,9999,3
 2,23,13, 54,-9999,9999,3
 2,23,14, 54,-9999,9999,3
 2,23,15, 54,-9999,9999,3
 2,23,16, 54,-9999,9999,3
 2,23,17, 54,-9999,9999,3
 2,23,18, 54,-9999,9999,3
 2,23,19, 54,-9999,9999,3
 2,23,20, 54,-9999,9999,3
 2,23,21, 54,-9999,9999,3
 2,23,22, 54,-9999,9999,3
 2,23,23, 54,-9999,9999,3
 2,24, 0, 55,-9999,9999,3
 2,24, 1, 55,-9999,9999,3
 2,24, 2, 55,-9999,9999,3
 2,24, 3, 55,-9999,9999,3
 2,24, 4, 55,-9999,9999,3
 2,24, 5, 55,-9999,9999,3
 2,24, 6, 55,-9999,9999,3
 2,24, 7, 55,-9999,9999,3
 2,24, 8, 55,-9999,9999,3
 2,24, 9, 55,-9999,9999,3
 2,24,10, 55,-9999,9999,3
 2,24,11, 55,-9999,9999,3
 2,24,12, 55,-9999,9999,3
 2,24,13, 55,-9999,9999,3
 2,24,14, 55,-9999,9999,3
 2,24,15, 55,-9999,9999,3
 2,24,16, 55,-9999,9999,3
 2,24,17, 55,-9999,9999,3
 2,24,18, 55,-9999,9999,3
 2,24,19, 55,-9999,9999,3
 2,24,20, 55,-9999,9999,3
 2,24,21, 55,-9999,9999,3
 2,24,22, 55,-9999,9999,3
 2,24,23, 55,-9999,9999,3
 2,25, 0, 56,-9999,9999,3
 2,25, 1, 56,-9999,9999,3
 2,25, 2, 56,-9999,9999,3
 2,25, 3, 56,-9999,9999,3
 2,25, 4, 56,-9999,9999,3
 2,25, 5, 56,-9999,9999,3
 2,25, 6, 56,-9999,9999,3
 2,25, 7, 56,-9999,9999,3
 2,25, 8, 56,-9999,9999,3
 2,25, 9, 56,-9999,9999,3
 2,25,10, 56,-9999,9999,3
 2,25,11, 56,-9999,9999,3
 2,25,12, 56,-9999,9999,3
 2,25,13, 56,-9999,9999,3
 2,25,14, 56,-9999,9999,3
 2,25,15, 56,-9999,9999,3
 2,25,16, 56,-9999,9999,3
 2,25,17, 56,-9999,9999,3
 2,25,18, 56,-9999,9999,3
 2,25,19, 56,-9999,9999,3
 2,25,20, 56,-9999,9999,3
 2,25,21, 56,-9999,9999,3
 2,25,22, 56,-9999,9999,3
 2,25,23, 56,-9999,9999,3
 2,26, 0, 57,-9999,9999,3
 2,26, 1, 57,-9999,9999,3
 2,26, 2, 57,-9999,9999,3
 2,26, 3, 57,-9999,9999,3
 2,26, 4, 57,-9999,9999,3
 2,26, 5, 57,-9999,9999,3
 2,26, 6, 57,-9999,9999,3
 2,26, 7, 57,-9999,9999,3
 2,26, 8, 57,-9999,9999,3
 2,26, 9, 57,-9999,9999,3
 2,26,10, 57,-9999,9999,3
 2,26,11, 57,-9999,9999,3
 2,26,12, 57,-9999,9999,3
 2,26,13, 57,-9999,9999,3
 2,26,14, 57,-9999,9999,3
 2,26,15, 57,-9999,9999,3
 2,26,16, 57,-9999,9999,3
 2,26,17, 57,-9999,9999,3
 2,26,18, 57,-9999,9999,3
 2,26,19, 57,-9999,9999,3
 2,26,20, 57,-9999,9999,3
 2,26,21, 57,-9999,9999,3
 2,26,22, 57,-9999,9999,3
 2,26,23, 57,-9999,9999,3
 2,27, 0, 58,-9999,9999,3
 2,27, 1, 58,-9999,9999,3
 2,27, 2, 58,-9999,9999,3
 2,27, 3, 58,-9999,9999,3
 2,27, 4, 58,-9999,9999,3
 2,27, 5, 58,-9999,9999,3
 2,27, 6, 58,-9999,9999,3
 2,27, 7, 58,-9999,9999,3
 2,27, 8, 58,-9999,9999,3
 2,27, 9, 58,-9999,9999,3
 2,27,10, 58,-9999,9999,3
 2,27,11, 58,-9999,9999,3
 2,27,12, 58,-9999,9999,3
 2,27,13, 58,-9999,9999,3
 2,27,14, 58,-9999,9999,3
 2,27,15, 58,-9999,9999,3
 2,27,16, 58,-9999,9999,3
 2,27,17, 58,-9999,9999,3
 2,27,18, 58,-9999,9999,3
 2,27,19, 58,-9999,9999,3
 2,27,20, 58,-9999,9999,3
 2,27,21, 58,-9999,9999,3
 2,27,22, 58,-9999,9999,3
 2,27,23, 58,-9999,9999,3
 2,28, 0, 59,-9999,9999,3
 2,28, 1, 59,-9999,9999,3
 2,28, 2, 59,-9999,9999,3
 2,28, 3, 59,-9999,9999,3
 2,28, 4, 59,-9999,9999,3
 2,28, 5, 59,-9999,9999,3
 2,28, 6, 59,-9999,9999,3
 2,28, 7, 59,-9999,9999,3
 2,28, 8, 59,-9999,9999,3
 2,28, 9, 59,-9999,9999,3
 2,28,10, 59,-9999,9999,3
 2,28,11, 59,-9999,9999,3
 2,28,12, 59,-9999,9999,3
 2,28,13, 59,-9999,9999,3
 2,28,14, 59,-9999,9999,3
 2,28,15, 59,-9999,9999,3
 2,28,16, 59,-9999,9999,3
 2,28,17, 59,-9999,9999,3
 2,28,18, 59,-9999,9999,3
 2,28,19, 59,-9999,9999,3
